Log file open, 03/11/23 14:35:51
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.03.11-07.35.53:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.03.11-07.35.53:233][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.03.11-07.35.53:233][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.03.11-07.35.53:243][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.03.11-07.35.53:243][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.03.11-07.35.53:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.03.11-07.35.53:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.03.11-07.35.53:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.03.11-07.35.53:253][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.03.11-07.35.53:260][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.03.11-07.35.53:260][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.03.11-07.35.53:260][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.03.11-07.35.53:269][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.03.11-07.35.53:269][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.03.11-07.35.53:285][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.03.11-07.35.53:285][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.03.11-07.35.53:285][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.03.11-07.35.53:285][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.03.11-07.35.53:285][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.03.11-07.35.53:286][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.03.11-07.35.53:295][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.03.11-07.35.53:295][  0]LogTargetPlatformManager:   ADPCM
[2023.03.11-07.35.53:295][  0]LogTargetPlatformManager:   PCM
[2023.03.11-07.35.53:302][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.03.11-07.35.53:302][  0]LogTargetPlatformManager:   BINKA
[2023.03.11-07.35.53:314][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.03.11-07.35.53:314][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.03.11-07.35.53:314][  0]LogTargetPlatformManager:   OGG
[2023.03.11-07.35.53:322][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.03.11-07.35.53:322][  0]LogTargetPlatformManager:   OPUS
[2023.03.11-07.35.53:406][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.03.11-07.35.53:422][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager:   VVM_1_0
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.03.11-07.35.53:438][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.03.11-07.35.53:438][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.03.11-07.35.53:446][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../GProject/HorrorProject/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.03.11-07.35.53:446][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.03.11-07.35.53:446][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../GProject/HorrorProject/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.11-07.35.53:446][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.03.11-07.35.53:509][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.03.11-07.35.53:509][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.11-07.35.53:509][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.03.11-07.35.53:529][  0]LogDerivedDataCache: Speed tests for C:/Users/HESRON/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2023.03.11-07.35.53:529][  0]LogDerivedDataCache: Display: Performance to C:/Users/HESRON/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=666.16MBs, RandomWriteSpeed=54.04MBs. Assigned SpeedClass 'Local'
[2023.03.11-07.35.53:532][  0]LogDerivedDataCache: Using Local data cache path C:/Users/HESRON/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.11-07.35.53:532][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.11-07.35.53:532][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.11-07.35.53:532][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.11-07.35.53:532][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.11-07.35.53:533][  0]LogShaderCompilers: Guid format shader working directory is 9 characters bigger than the processId version (../../../../../GProject/HorrorProject/Intermediate/Shaders/WorkingDirectory/14372/).
[2023.03.11-07.35.53:534][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/HESRON/AppData/Local/Temp/UnrealShaderWorkingDir/31737DF748A8A66AAFAD859E8BEAF085/'.
[2023.03.11-07.35.53:534][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.11-07.35.53:534][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.03.11-07.35.54:828][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.11-07.35.55:169][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GProject/HorrorProject/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.11-07.35.55:169][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: ---
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: ---
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.11-07.35.55:365][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.11-07.35.55:564][  0]LogSlate: Using FreeType 2.10.0
[2023.03.11-07.35.55:564][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.11-07.35.55:617][  0]LogAssetRegistry: FAssetRegistry took 0.0120 seconds to start up
[2023.03.11-07.35.55:623][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.11-07.35.55:999][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.11-07.35.56:871][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4501600][00000A51DD439000 52] GlobalDefaults, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505000][00000A51DD440000 52] Windows, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505200][00000A51DD442800 52] WindowsEditor, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4502200][00000A51CA380000 52] WindowsServer, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4504200][00000A51DF34C800 52] WindowsClient, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4503A00][00000A51DC7E2800 52] IOS, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4503600][00000A51DD445000 52] iPadAir2, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505C00][00000A51E4890000 52] IPadPro, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4504800][00000A51E4892800 52] iPadAir3, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505600][00000A51E4897800 52] iPadAir4, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4504600][00000A51E489A000 52] iPadAir5, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505400][00000A51E489C800 52] iPadMini4, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4503400][00000A51DC7E7800 52] iPadMini5, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505A00][00000A51E4895000 52] iPadMini6, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4507C00][00000A51E47E5000 52] iPhone6S, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4507E00][00000A51E47E2800 52] iPhone7, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4506800][00000A51E47E0000 52] iPodTouch7, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4507A00][00000A51E47EA000 52] iPhone6SPlus, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4503800][00000A51E47EC800 52] iPhone7Plus, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4502600][00000A51DFE8C800 52] iPhoneSE, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4506A00][00000A51E48A0000 52] iPhone8, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4507600][00000A51E48A5000 52] iPhone8Plus, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4504A00][00000A51E48A7800 52] iPhoneX, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4507400][00000A51E48AA000 52] iPhoneXS, 
[2023.03.11-07.35.56:871][  0]LogDeviceProfileManager: 	[00000A51E4505E00][00000A51E48AC800 52] iPhoneXSMax, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506400][00000A51E47E7800 52] iPhoneXR, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506200][00000A51E48C0000 52] iPhone11, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4504000][00000A51E48C5000 52] iPhone11Pro, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506600][00000A51E48C7800 52] iPhone11ProMax, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506E00][00000A51E48CA000 52] iPhoneSE2, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4504400][00000A51E48CC800 52] iPhone12Mini, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4507000][00000A51E48A2800 52] iPhone12, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4503200][00000A51E48D0000 52] iPhone12Pro, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508000][00000A51E48D5000 52] iPhone12ProMax, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506000][00000A51E48D7800 52] iPhone13Mini, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4506C00][00000A51E48DA000 52] iPhone13, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4505800][00000A51E48DC800 52] iPhone13Pro, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508800][00000A51E48C2800 52] iPhone13ProMax, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4503000][00000A51E48E0000 52] iPhoneSE3, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508A00][00000A51E48E5000 52] iPhone14, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508E00][00000A51E48E7800 52] iPhone14Plus, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509000][00000A51E48EA000 52] iPhone14Pro, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508200][00000A51E48EC800 52] iPhone14ProMax, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508400][00000A51E48D2800 52] iPadPro105, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4504E00][00000A51E4910000 52] iPadPro129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509800][00000A51E4915000 52] iPadPro97, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4504C00][00000A51E4917800 52] iPadPro2_129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509A00][00000A51E491A000 52] iPad5, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509E00][00000A51E491C800 52] iPad6, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450A000][00000A51E48E2800 52] iPad7, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509200][00000A51E4920000 52] iPad8, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509400][00000A51E4925000 52] iPad9, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4507200][00000A51E4927800 52] iPad10, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450A800][00000A51E492A000 52] iPadPro11, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4507800][00000A51E492C800 52] iPadPro2_11, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450AA00][00000A51E4912800 52] iPadPro3_11, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450AE00][00000A51E4930000 52] iPadPro4_11, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450B000][00000A51E4935000 52] iPadPro3_129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450A200][00000A51E4937800 52] iPadPro4_129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450A400][00000A51E493A000 52] iPadPro5_129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508600][00000A51E493C800 52] iPadPro6_129, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450B800][00000A51E4922800 52] AppleTV, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4508C00][00000A51E4940000 52] AppleTV4K, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450BA00][00000A51E4945000 52] AppleTV2_4K, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450BE00][00000A51E4947800 52] TVOS, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450D000][00000A51E494C800 52] Mac, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450D200][00000A51E494A000 52] MacEditor, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450BC00][00000A51E4932800 52] MacClient, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450C200][00000A51E4950000 52] MacServer, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450DA00][00000A51E4957800 52] Linux, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450B600][00000A51E4955000 52] LinuxEditor, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450C000][00000A51E495A000 52] LinuxArm64Editor, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450CE00][00000A51E495C800 52] LinuxArm64, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450B200][00000A51E4942800 52] LinuxClient, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450CA00][00000A51E4960000 52] LinuxArm64Client, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450A600][00000A51E4965000 52] LinuxServer, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509600][00000A51E4967800 52] LinuxArm64Server, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E4509C00][00000A51E496A000 52] Android, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450C400][00000A51E496C800 52] Android_Preview_OpenGL, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450D400][00000A51E4952800 52] Android_Preview_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450DC00][00000A51E4970000 52] Android_Low, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450E000][00000A51E4975000 52] Android_Mid, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450B400][00000A51E4977800 52] Android_High, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450DE00][00000A51E497A000 52] Android_Default, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450C800][00000A51E497C800 52] Android_Adreno4xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450E800][00000A51E4962800 52] Android_Adreno5xx_Low, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450CC00][00000A51E4990000 52] Android_Adreno5xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450EA00][00000A51E4995000 52] Android_Adreno6xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450EE00][00000A51E4997800 52] Android_Adreno6xx_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450F000][00000A51E499A000 52] Android_Adreno7xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450E200][00000A51E499C800 52] Android_Adreno7xx_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450E400][00000A51E4972800 52] Android_Mali_T6xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450AC00][00000A51E49A0000 52] Android_Mali_T7xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450F800][00000A51E49A5000 52] Android_Mali_T8xx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450C600][00000A51E49A7800 52] Android_Mali_G71, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450FA00][00000A51E49AA000 52] Android_Mali_G72, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E450FE00][00000A51E49AC800 52] Android_Mali_G72_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E3E9E600][00000A51E4992800 52] Android_Mali_G76, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51DE6DFC00][00000A51E4980000 52] Android_Mali_G76_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0000][00000A51E4985000 52] Android_Mali_G77, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1200][00000A51E4987800 52] Android_Mali_G77_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1000][00000A51E498A000 52] Android_Mali_G78, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1A00][00000A51E498C800 52] Android_Mali_G78_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0800][00000A51E49A2800 52] Android_Mali_G710, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1400][00000A51E49D0000 52] Android_Mali_G710_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0A00][00000A51E49D5000 52] Android_Xclipse_920, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0E00][00000A51E49D7800 52] Android_Xclipse_920_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B2000][00000A51E49DA000 52] Android_Vulkan_SM5, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0200][00000A51E49DC800 52] Android_PowerVR_G6xxx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B0400][00000A51E4982800 52] Android_PowerVR_GT7xxx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1E00][00000A51E49E0000 52] Android_PowerVR_GE8xxx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B2400][00000A51E49E5000 52] Android_PowerVR_GM9xxx, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B2C00][00000A51E49E7800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B3000][00000A51E49EA000 52] Android_TegraK1, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B2A00][00000A51E49EC800 52] Android_Unknown_Vulkan, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B2600][00000A51E49D2800 52] Oculus_Quest, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B1600][00000A51E49F0000 52] Oculus_Quest2, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: 	[00000A51E49B3800][00000A51E49F5000 52] HoloLens, 
[2023.03.11-07.35.56:872][  0]LogDeviceProfileManager: Active device profile: [00000A51E4505200][00000A51DD442800 52] WindowsEditor
[2023.03.11-07.35.56:872][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.03.11-07.35.56:872][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GProject/HorrorProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.03.11-07.35.56:879][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.11-07.35.56:879][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GProject/HorrorProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.03.11-07.35.56:886][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
